feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ABCC2,0.9340488,-2.0841028891989137,1.3363354803945038,-1.5595656328631335,0.11886256326367907,,10
ABCC3,2.248819,-1.0063676670065347,0.853940760308397,-1.1784982211682802,0.23859804107913174,0.5645650707298867,17
ABCC4,8.709428,-1.404108270019095,0.8583848461443423,-1.6357561253859627,0.10189063784560454,0.3792211792432708,13
ABCC5,13.231555,-0.3796809405044501,0.2482854473251063,-1.5292114161137034,0.12621204139260694,0.42331838467389193,3
ABCC5-AS1,0.37242508,-1.439602942488486,1.3239318703478686,-1.0873693539156395,0.276873609326864,,3
ABCC6,0.3681413,1.5052407422750747,1.4907496389123296,1.009720682121592,0.3126291307276253,,16
ABCC8,0.72764266,-0.4949831442022971,1.1658285666496084,-0.4245762699268846,0.6711455948794187,,11
ABCC9,4.244426,-0.21867158194524722,0.5500116331040833,-0.39757628527079936,0.690942544182187,0.8737698875471357,12
ABCD1,0.3652458,-0.13485194399636893,1.296881690115259,-0.10398168547231484,0.9171838826508608,,X
ABCD2,0.31256565,0.6417503011909904,1.4932565067161443,0.42976561515360723,0.6673661476942091,,12
ABCD3,41.205944,1.0024671840289057,0.28433003252317685,3.5257168408588373,0.0004223382698188455,0.029009394962306975,1
ABCD4,9.12082,-0.21265101434809444,0.2546333269881258,-0.8351264025938401,0.4036465423681833,0.7063188992965413,14
ABCE1,3.8017325,-0.5994668634898591,0.4578789594803466,-1.3092256175522952,0.19045793705050318,0.5106028670606936,4
ABCF1,3.7567537,-1.3339183568845807,0.42459854347294235,-3.1415989936611384,0.0016802799557039917,0.05144937527307795,6
ABCF2-H2BK1,0.031928502,-0.04499884749920754,4.9796040125014684,-0.009036631705299532,0.9927899092110053,,
ABCF3,1.17776,-0.6205423865984971,0.8252051805149692,-0.7519855682573972,0.45205973766552066,,3
ABCG1,0.49498206,-0.6481615673967064,0.8836300890994105,-0.7335213856935405,0.4632404892685478,,21
ABCG2,5.386599,1.2382055755702397,0.5506201235842274,2.248747407759487,0.024528571125802118,0.18891778163575024,4
ABCG4,0.26279202,-0.6881953898501615,3.6272881722228063,-0.18972724447984363,0.8495228705490345,,11
ABCG5,0.4380981,-0.6148559455415453,1.1979639448452981,-0.513250793721464,0.6077758993795468,,2
ABCG8,0.17123377,-0.7571263261338687,2.077878783555601,-0.3643746363482752,0.715578272833333,,2
ABHD1,1.0607095,0.5449565514544159,1.0232144456926089,0.532592706981905,0.5943155516761145,,2
ABHD10,2.9430377,-1.0098342806245255,0.375563879717992,-2.6888482496847197,0.00716990049111434,0.10959726003802653,3
ABHD11,1.0049617,1.1003576791262073,0.6892053779985696,1.5965599141457818,0.11036384038827256,,7
