,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ABCD3,26.188929306102377,0.1647222271743559,0.08624326411823335,1.9099720871943517,0.0561368073378135,0.8131305137690362,1
ABCD4,6.090360043144044,-0.10862676276987439,0.10628584425418063,-1.0220247440486572,0.3067691892873866,0.9998355954922065,14
ABCE1,6.20764162532819,0.010082396454874529,0.14172347074975042,0.07114133178884406,0.9432852734746607,0.9998355954922065,4
ABCF1,6.909749224302513,-0.13636150821436474,0.12989056027764936,-1.049818461964313,0.2938015854111673,0.9998355954922065,6
ABCF2,2.0829089316835057,-0.3606918749668663,0.2673289706540135,-1.3492434960731823,0.17725876804026408,0.9765103003380088,7
ABCG1,1.882007011791191,0.2770214777801962,0.2596286220445729,1.0669912877811958,0.28597577009301034,0.9998355954922065,21
ABCG2,3.680512405230122,0.19378705697443196,0.1499483889000134,1.2923583800800318,0.19623306301514776,0.9883297083545637,4
ABCG4,0.12665416607938917,0.11896020996691085,0.7679304873600014,0.15491012783705643,0.8768921691755334,,11
ABCG5,0.15715873117178586,0.018829372687308416,0.36158766814610865,0.05207415613438435,0.9584696054358353,0.9998355954922065,2
ABCG8,0.13309116291970774,0.05707783399888854,0.5475244502742219,0.10424709612566473,0.9169732602411148,,2
ABHD1,0.5187717622172974,0.09392186304983001,0.301041830394714,0.311989409998881,0.7550485715344873,0.9998355954922065,2
ABHD10,3.0617706240626825,-0.12545992328186123,0.14501818756536333,-0.865132335385955,0.386966158761308,0.9998355954922065,3
ABHD11,1.3535857913655327,-0.1091136669345429,0.23855497342002524,-0.45739422394026463,0.6473877152563496,0.9998355954922065,7
ABHD12,7.681762193134402,-0.08047031471921245,0.11113846507130863,-0.7240545806312972,0.4690322272147045,0.9998355954922065,20
ABHD12B,0.9460162343560704,-0.1650150794861342,0.22178460899580144,-0.7440330518573455,0.45685647962764153,0.9998355954922065,14
ABHD13,2.809320777116183,-0.13885625297721896,0.14468369012828974,-0.9597229159285082,0.3371946867580694,0.9998355954922065,13
ABHD14A,4.683293406194857,-0.1596741264101193,0.22306398974731192,-0.7158220678783652,0.47410122425749024,0.9998355954922065,3
ABHD14B,1.4741836927349048,-0.2003672217201363,0.2510546636668663,-0.7981019702785165,0.42481131817786544,0.9998355954922065,3
ABHD15,0.474617860808388,-0.23679220687333433,0.2838504552255781,-0.8342146454729261,0.40416003970079095,0.9998355954922065,17
ABHD17A,6.238934172497895,0.12680112235492846,0.1468722966375595,0.8633426810764648,0.3879490840709984,0.9998355954922065,19
ABHD17B,3.31122976843603,-0.11683326415675845,0.13643932487511307,-0.8563019808526565,0.39183076588638244,0.9998355954922065,9
ABHD17C,1.2010001808585709,0.2853639046679432,0.23260571328407162,1.2268138242994928,0.21989257369881843,0.9998355954922065,15
ABHD2,13.745034668709861,0.32828327238621846,0.1043265944109326,3.1466882844190396,0.0016513090410186617,0.13214290383735464,15
ABHD3,8.540174441794145,-0.06322867058853208,0.0965007418609478,-0.6552143472600561,0.5123297582451111,0.9998355954922065,18
ABHD4,0.9250715426975391,0.1447532344340002,0.23833345070781992,0.6073559292835378,0.5436147288464529,0.9998355954922065,14
ABHD5,6.5937860516268385,-0.012446062458800424,0.1257380137280621,-0.09898408675134593,0.9211509049813891,0.9998355954922065,3
ABHD6,4.21931598217059,-0.028163900980805234,0.1114939224987245,-0.2526048088507015,0.8005736135913882,0.9998355954922065,3
ABHD8,2.3596111074720985,-0.11575051829469948,0.16272237175685816,-0.7113374580580436,0.47687514483972326,0.9998355954922065,19
ABI1,14.315426623209342,0.03194858960770737,0.06438958016090149,0.49617639263793684,0.6197699652666722,0.9998355954922065,10
ABI2,17.691313882524085,0.0680828017737999,0.0875761162553722,0.7774128916070023,0.43691520899051906,0.9998355954922065,2
ABI3,0.24518109483785325,0.018228606557852887,0.4660956977410665,0.03910915000116469,0.9688033659057484,0.9998355954922065,17
ABI3BP,14.409734513605876,0.15086102968366055,0.1656056060347456,0.9109657172596469,0.36231343739573474,0.9998355954922065,3
ABL1,21.53789434590799,0.09155681406343467,0.07414986909484186,1.2347535495487976,0.2169222396260223,0.9998355954922065,9
ABL2,28.173099231533666,-0.15879452714957937,0.08439598225659922,-1.8815413116086184,0.05989832111587528,0.8248135259598529,1
ABLIM1,63.0345778768093,0.24094975330956517,0.09407322024743474,2.56130015190094,0.010428121857434055,0.4148474683744743,10
ABLIM2,3.27188460070467,0.14689853066676237,0.1764687856893692,0.8324335099428963,0.40516429392124986,0.9998355954922065,4
ABLIM3,12.147327603876143,0.007133290207074983,0.10875380725062116,0.0655911768738031,0.9477033138221019,0.9998355954922065,5
ABR,10.824569750875797,0.11022123668705885,0.10503807114417983,1.0493455895221493,0.29401909068717513,0.9998355954922065,17
ABRA,0.48604434357393894,-0.23177772014528836,0.405343839164108,-0.5718052126393626,0.5674539454755321,0.9998355954922065,8
ABRACL,2.0432883127849513,0.08937210457565399,0.3022485193610786,0.2956907936706428,0.7674662285587719,0.9998355954922065,6
ABT1,2.1312331335596078,-0.05964484360979376,0.22784644487849964,-0.2617764944350995,0.7934937620197027,0.9998355954922065,6
ABTB1,3.1080043795845627,-0.08815632834277373,0.18095922082039148,-0.48716129492109195,0.6261440317709266,0.9998355954922065,3
ABTB2,11.792354090042489,0.47592965236571017,0.1451697519999945,3.278435388976405,0.0010438425731011433,0.10322111844294449,11
ACAA1,3.8127961342358883,-0.09125574427860118,0.15112404460271572,-0.6038466249265625,0.545945617748711,0.9998355954922065,3
ACAA2,5.9129297862029855,-0.2344223961771404,0.1725730168116954,-1.358395423039585,0.17433824581714807,0.976281917967367,18
ACACA,16.972262954872356,0.11674780979484035,0.08027612608947612,1.4543278989909494,0.14585541911306368,0.9644141699887303,17
ACACB,16.760707575010493,0.166059090926422,0.11983133083218361,1.3857735683414674,0.16581605574947644,0.9731057001813049,12
ACAD10,5.190560191460647,-0.030059997006852714,0.10915291088979666,-0.2753934527426574,0.7830139736481703,0.9998355954922065,12
ACAD11,3.9675609671107255,0.14644471524534136,0.14349779350928143,1.0205363557445175,0.3074741561574992,0.9998355954922065,3
ACAD8,2.395074523920206,-0.1481700810875369,0.16125450233843974,-0.9188585679087499,0.3581695535349242,0.9998355954922065,11
ACAD9,3.8775846417770574,0.008840289077228707,0.1164036092971708,0.07594514577859891,0.9394627394090627,0.9998355954922065,3
ACADL,0.6818202847288816,-0.20161085598205594,0.3550328194021398,-0.5678654055745046,0.5701263638606109,0.9998355954922065,2
ACADM,11.505983999644453,-0.19936263054810885,0.09659920693025105,-2.0638122908406236,0.03903551727245593,0.7234373508967602,1
ACADS,1.994653555111645,0.05395862835364685,0.17388353974418808,0.3103147568368407,0.7563216103477414,0.9998355954922065,12
ACADSB,3.8112075782900954,0.1147448392846338,0.11333006916189159,1.012483625336196,0.31130687208734653,0.9998355954922065,10
ACADVL,12.629840847864537,-0.034607849212302554,0.13358321218782038,-0.2590733419678762,0.7955786527928643,0.9998355954922065,17
ACAN,0.2574098025453604,0.4104000354085437,0.5659293423622964,0.7251789308104367,0.46834226665906786,0.9998355954922065,15
ACAP1,1.1218600951794795,-0.07999051179887252,0.20245251526580765,-0.39510752283739187,0.6927635372006129,0.9998355954922065,17
ACAP2,21.192047920502024,-0.011595048503132711,0.06791119554276207,-0.1707383946117041,0.8644294715448062,0.9998355954922065,3
ACAP3,5.403640180704217,0.20232292754618553,0.15115401306982368,1.3385217066828718,0.18072642919311155,0.978971925756775,1
ACAT1,12.471224318692208,-0.211252174681375,0.10163874148230624,-2.0784611418880155,0.037666906327750195,0.7214110417162698,11
ACAT2,5.207668715676307,-0.11126835665778477,0.19307220385394824,-0.5763043795882449,0.5644094631320753,0.9998355954922065,6
ACBD3,9.598579815093045,-0.04440756196610198,0.0939057567319455,-0.47289499080299857,0.636288098881841,0.9998355954922065,1
ACBD4,1.748290257651141,0.09023861104242085,0.14151953787649524,0.6376406565231474,0.5237076236630023,0.9998355954922065,17
ACBD5,4.606027896494483,0.010773920111565709,0.13109747661043486,0.0821825132727852,0.934501578789104,0.9998355954922065,10
ACBD6,18.309809109047407,-0.007392418693253405,0.07133017543524342,-0.10363662570779121,0.917457721038048,0.9998355954922065,1
ACBD7,0.16388733699970798,0.23074820133919835,1.6348052347987523,0.14114721217393453,0.8877536470398788,0.9998355954922065,10
ACCS,0.9941769452110446,-0.10971774938314557,0.1973986408657553,-0.5558181601552222,0.5783351696297905,0.9998355954922065,11
ACD,1.6599271724970748,-0.21261242007359965,0.2734474721246836,-0.7775256374527937,0.43684871473559683,0.9998355954922065,16
ACE,0.47410251109334867,0.023220431974266664,0.47865397105562535,0.04851193843238411,0.9613082501517834,0.9998355954922065,17
ACE2,0.5743309306855612,0.5658347909405731,0.32015540011224397,1.7673754393716172,0.07716537336738068,0.8622211437279165,X
ACER1,0.23677337049313532,-0.08558046306793565,0.5119421776045573,-0.1671682209666286,0.8672376885269057,0.9998355954922065,19
ACER2,1.8878449148890182,0.34744876998125895,0.1918865226182431,1.8106991842908418,0.07018742920410029,0.8539347238205649,9
ACER3,9.274013231338342,0.03640299655701857,0.09639530254123585,0.37764284770459794,0.7056959298349768,0.9998355954922065,11
ACHE,1.5083747174716713,0.06257776171696389,0.3646905320259268,0.1715914075677596,0.8637587630273152,0.9998355954922065,7
ACIN1,12.644665194474022,0.04070002955265085,0.07709917028714448,0.5278919267363007,0.5975743484283735,0.9998355954922065,14
ACKR2,0.08251893054159311,-0.054763445911370556,0.670209537421035,-0.08171093196032422,0.9348765849847402,,3
ACKR3,4.993959575973342,0.05982416198517001,0.13677008058060217,0.4374067905144947,0.6618163603611666,0.9998355954922065,2
