,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ABCC5,8.393491,1.0503108755360082,0.35773788920581795,2.935978847160165,0.0033249699459867617,0.07498194639745588,3
ABCC5-AS1,0.0,,,,,,3
ABCC6,0.19058345,0.4433977921338663,2.032767320022673,0.21812520683819375,0.8273315580108804,,16
ABCC8,0.61211956,0.9735432257811887,2.035537153255507,0.47827337576431184,0.6324556434870523,,11
ABCC9,8.732322,-1.3940558555448748,0.6223861756560329,-2.239856716090223,0.025100226432345645,0.24541498228145409,12
ABCD1,0.7928925,0.41338384281059737,1.0828581718757875,0.38175252636687473,0.7026449349799634,,X
ABCD2,1.0081273,2.226985050498621,1.4381198985441594,1.5485392092502488,0.12149252919213224,,12
ABCD3,19.529957,-0.38077309649662217,0.3059872276738886,-1.2444084656449712,0.21334926877879679,0.65328738520068,1
ABCD4,2.183166,0.4149113424808678,0.6991112928960488,0.5934839655673553,0.552857310697072,0.8745656872873426,14
ABCE1,2.598453,-0.03265190069391102,0.5171665572400741,-0.06313614103000413,0.9496580953141763,0.988299541053265,4
ABCF1,2.6052434,0.20362334062515675,0.3952515935459605,0.5151739903142961,0.6064314426193738,0.900512675320632,6
ABCF2,0.72577304,-1.3191138092614143,0.9654144169562958,-1.3663705307201048,0.17182269352413393,,7
ABCF3,0.3924087,0.3939875776539971,1.4286783879993468,0.2757706569676039,0.7827242224379727,,3
ABCG1,0.7244645,-0.9280225776984874,1.1752731901604192,-0.7896228600022918,0.42974805374589253,,21
ABCG2,4.2544622,2.0767920755407574,0.6384825649307794,3.2526997440656995,0.001143142200941004,0.03793846181838169,4
ABCG4,0.042238172,0.4952361680029424,4.348388216331644,0.113889593882841,0.9093253147697404,,11
ABCG5,0.1108254,1.0973939063846383,2.724390769915806,0.4028034151718081,0.6870928485659221,,2
ABCG8,0.034476567,0.021796605457931655,4.286388594341027,0.0050850745279389644,0.9959427150291674,,2
ABHD1,0.14153005,0.9811264181078891,1.8320502961437357,0.5355346521725153,0.5922802025301108,,2
ABHD10,1.5937115,-1.185553610334951,0.8083550159033592,-1.4666249197576413,0.14247811722184464,0.563632733347657,3
ABHD11,0.44477493,1.3682802678128771,1.600551479586398,0.8548805116636783,0.39261730046782495,,7
ABHD12,5.892546,-0.008086784139346614,0.354369673948332,-0.022820192397517872,0.9817937010141431,0.9963496823572098,20
ABHD12B,1.1237658,-0.6366662630059242,0.7817787801945908,-0.8143816116976891,0.41542636947314526,,14
ABHD13,1.8500158,0.10027121555417985,0.7945986891014536,0.12619101557739584,0.8995807230445085,0.9794222420362553,13
ABHD14A,0.55282515,-0.6834328966876889,1.30962028650826,-0.5218557651621858,0.601770759189868,,3
ABHD14B,0.33499062,0.031439214727113717,1.5714940437348093,0.02000593947680218,0.9840386344973464,,3
ABHD15,0.27046505,0.6284759741269795,1.4211855682558125,0.4422195019178905,0.6583303751881928,,17
ABHD15-AS1,5.9140105,-0.7053810727852459,0.48946272332374285,-1.4411333880449344,0.14954700259769285,0.5760344937841683,17
ABHD16A,1.2316207,-1.5026947019770087,0.7589355051549025,-1.9800031646566612,0.04770317308342258,,6
ABHD17A,1.5149473,-0.20152479697216083,0.8940546434859374,-0.22540545864893838,0.8216638655180993,0.9626509978105268,19
ABHD17B,2.578294,0.10133403745911604,0.6543554367521921,0.15486084743495726,0.8769310204300969,0.9769161503012119,9
ABHD17C,1.0877937,1.0624438673475372,1.4276554518847517,0.7441878682597595,0.4567628264487389,,15
ABHD18,7.295716,-0.300878548027955,0.2673545243754395,-1.1253916451604107,0.2604231099079046,0.6971068062826139,4
ABHD2,11.484705,0.08061662441286595,0.40686473097666964,0.19814109770426047,0.8429346708918917,0.9676627866984392,15
ABHD3,6.4894776,-0.460961989581408,0.3625195058375212,-1.27155086046048,0.20353274563950619,0.6370639453488812,18
ABHD4,0.38321015,0.04167052510095297,1.6980623058179696,0.024540044825316323,0.9804218421716602,,14
ABHD5,4.591604,-0.5666126455013252,0.48866876976628504,-1.1595024698883831,0.24625143035054642,0.6855899700203598,3
ABHD6,3.3271976,-0.5104568799066237,0.46984641104726654,-1.0864334980634167,0.2772872479739862,0.7107128426300066,3
ABHD8,0.6836149,0.6274721510520916,1.1678611135496297,0.5372831955547652,0.5910720113143779,,19
ABI1,14.050534,0.2167201925328443,0.23872393884661633,0.9078276505486542,0.3639692871523892,0.7757758352291557,10
ABI2,10.810048,-0.04286647313469423,0.3150178402953751,-0.1360763348974162,0.8917609355080847,0.9785967857929153,2
ABI3,0.18897906,0.5255066455762096,2.0565157332096566,0.25553251895429846,0.798311830562326,,17
ABI3BP,8.3095255,-0.08317174736094984,0.581781912692233,-0.142960352576221,0.8863214935544755,0.9785967857929153,3
ABITRAM,1.1999028,-0.18134459391926278,0.8041310235156882,-0.2255162263562697,0.8215777036570211,,9
ABL1,20.74168,-0.3328988992795558,0.2570436213120854,-1.2951066343535984,0.19528344659124963,0.6288752003550737,9
ABL2,23.441032,-0.5394360532649226,0.2345192743835572,-2.300177905133174,0.021438143054361952,0.22677781399681415,1
